 1244, 2040
 1245, 2048
 1246, 2051
 1247, 2056
 1248, 2043
 1249, 2046
 1250, 2037
 1251, 2034
 1252, 2032
 1253, 2019
 1254, 2016
 1255, 2010
 1256, 2020
 1257, 2015
 1258, 2011
 1259, 2022
 1260, 2019
 1261, 2033
 1262, 2027
 1263, 2034
 1264, 2029
 1265, 2027
 1266, 2032
 1267, 2032
 1268, 2034
 1269, 2013
 1270, 2025
 1271, 2019
 1272, 2023
 1273, 2025
 1274, 2024
 1275, 2041
 1276, 2040
 1277, 2057
 1278, 2058
 1279, 2056
 1280, 2051
 1281, 2045
 1282, 2049
 1283, 2038
 1284, 2038
 1285, 2023
 1286, 2014
 1287, 2006
 1288, 2010
 1289, 2015
 1290, 2009
 1291, 2022
 1292, 2011
 1293, 2026
 1294, 2024
 1295, 2032
 1296, 2028
 1297, 2039
 1298, 2041
 1299, 2033
 1300, 2042
 1301, 2044
 1302, 2035
 1303, 2036
 1304, 2027
 1305, 2024
 1306, 2032
 1307, 2037
 1308, 2046
 1309, 2033
 1310, 2039
 1311, 2037
 1312, 2032
 1313, 2037
 1314, 2026
 1315, 2024
 1316, 2029
 1317, 2018
 1318, 2023
 1319, 2025
 1320, 2031
 1321, 2027
 1322, 2037
 1323, 2029
 1324, 2027
 1325, 2033
 1326, 2031
 1327, 2034
 1328, 2031
 1329, 2037
 1330, 2034
 1331, 2049
 1332, 2037
 1333, 2035
 1334, 2035
 1335, 2027
 1336, 2030
 1337, 2012
 1338, 2034
 1339, 2015
 1340, 2023
 1341, 2019
 1342, 2015
 1343, 2022
 1344, 2034
 1345, 2038
 1346, 2031
 1347, 2041
 1348, 2048
 1349, 2048
 1350, 2047
 1351, 2053
 1352, 2037
 1353, 2036
 1354, 2034
 1355, 2034
 1356, 2012
 1357, 2011
 1358, 2008
 1359, 2013
 1360, 2013
 1361, 2015
 1362, 2018
 1363, 2026
 1364, 2036
 1365, 2037
 1366, 2055
 1367, 2047
 1368, 2054
 1369, 2055
 1370, 2049
 1371, 2035
 1372, 2033
 1373, 2027
 1374, 2019
 1375, 2027
 1376, 2029
 1377, 2028
 1378, 2039
 1379, 2035
 1380, 2044
 1381, 2044
 1382, 2042
 1383, 2043
 1384, 2033
 1385, 2037
 1386, 2024
 1387, 2027
 1388, 2019
 1389, 2003
 1390, 2001
 1391, 2000
 1392, 2018
 1393, 2016
 1394, 2021
 1395, 2018
 1396, 2014
 1397, 2027
 1398, 2031
 1399, 2036
 1400, 2037
 1401, 2042
 1402, 2050
 1403, 2040
 1404, 2043
 1405, 2041
 1406, 2037
 1407, 2047
 1408, 2042
 1409, 2043
 1410, 2038
 1411, 2039
 1412, 2033
 1413, 2028
 1414, 2018
 1415, 2031
 1416, 2021
 1417, 2018
 1418, 2024
 1419, 2023
 1420, 2024
 1421, 2023
 1422, 2034
 1423, 2040
 1424, 2037
 1425, 2031
 1426, 2034
 1427, 2035
 1428, 2038
 1429, 2044
 1430, 2029
 1431, 2029
 1432, 2029
 1433, 2023
 1434, 2021
 1435, 2020
 1436, 2019
 1437, 2023
 1438, 2017
 1439, 2039
 1440, 2023
 1441, 2038
 1442, 2034
 1443, 2045
 1444, 2048
 1445, 2042
 1446, 2043
 1447, 2033
 1448, 2029
 1449, 2022
 1450, 2028
 1451, 2025
 1452, 2035
 1453, 2023
 1454, 2035
 1455, 2031
 1456, 2034
 1457, 2036
 1458, 2046
 1459, 2030
 1460, 2031
 1461, 2022
 1462, 2028
 1463, 2015
 1464, 2013
 1465, 2014
 1466, 2020
 1467, 2031
 1468, 2032
 1469, 2035
 1470, 2035
 1471, 2038
 1472, 2039
 1473, 2044
 1474, 2037
 1475, 2036
 1476, 2035
 1477, 2040
 1478, 2038
 1479, 2037
 1480, 2032
 1481, 2039
 1482, 2032
 1483, 2033
 1484, 2029
 1485, 2024
 1486, 2038
 1487, 2026
 1488, 2023
 1489, 2022
 1490, 2015
 1491, 2027
 1492, 2016
 1493, 2020
 1494, 2019
 1495, 2028
 1496, 2028
 1497, 2024
 1498, 2035
 1499, 2030
 1500, 2032
 1501, 2027
 1502, 2031
 1503, 2031
 1504, 2031
 1505, 2034
 1506, 2034
 1507, 2046
 1508, 2049
 1509, 2044
 1510, 2041
 1511, 2039
 1512, 2038
 1513, 2028
 1514, 2028
 1515, 2031
 1516, 2026
 1517, 2022
 1518, 2021
 1519, 2022
 1520, 2024
 1521, 2034
 1522, 2028
 1523, 2035
 1524, 2037
 1525, 2031
 1526, 2036
 1527, 2025
 1528, 2039
 1529, 2027
 1530, 2040
 1531, 2031
 1532, 2036
 1533, 2023
 1534, 2035
 1535, 2039
 1536, 2032
 1537, 2036
 1538, 2023
 1539, 2024
 1540, 2036
 1541, 2031
 1542, 2033
 1543, 2024
 1544, 2031
 1545, 2027
 1546, 2038
 1547, 2031
 1548, 2038
 1549, 2031
 1550, 2028
 1551, 2036
 1552, 2023
 1553, 2020
 1554, 2026
 1555, 2020
 1556, 2026
 1557, 2024
 1558, 2027
 1559, 2032
 1560, 2043
 1561, 2031
 1562, 2034
 1563, 2030
 1564, 2040
 1565, 2036
 1566, 2034
 1567, 2035
 1568, 2020
 1569, 2028
 1570, 2025
 1571, 2029
 1572, 2035
 1573, 2033
 1574, 2031
 1575, 2034
 1576, 2036
 1577, 2030
 1578, 2037
 1579, 2033
 1580, 2032
 1581, 2034
 1582, 2029
 1583, 2031
 1584, 2025
 1585, 2042
 1586, 2035
 1587, 2036
 1588, 2032
 1589, 2029
 1590, 2031
 1591, 2028
 1592, 2021
 1593, 2025
 1594, 2025
 1595, 2028
 1596, 2025
 1597, 2035
 1598, 2024
 1599, 2033
 1600, 2024
 1601, 2033
 1602, 2033
 1603, 2039
 1604, 2037
 1605, 2027
 1606, 2027
 1607, 2036
 1608, 2027
 1609, 2027
 1610, 2034
 1611, 2029
 1612, 2026
 1613, 2031
 1614, 2029
 1615, 2034
 1616, 2021
 1617, 2022
 1618, 2020
 1619, 2030
 1620, 2036
 1621, 2029
 1622, 2032
 1623, 2030
 1624, 2037
 1625, 2036
 1626, 2033
 1627, 2040
 1628, 2041
 1629, 2042
 1630, 2036
 1631, 2037
 1632, 2033
 1633, 2040
 1634, 2020
 1635, 2036
 1636, 2014
 1637, 2037
 1638, 2019
 1639, 2029
 1640, 2028
 1641, 2041
 1642, 2044
 1643, 2036
 1644, 2046
 1645, 2030
 1646, 2026
 1647, 2037
 1648, 2033
 1649, 2030
 1650, 2023
 1651, 2031
 1652, 2029
 1653, 2018
 1654, 2022
 1655, 2025
 1656, 2030
 1657, 2031
 1658, 2028
 1659, 2042
 1660, 2031
 1661, 2026
 1662, 2033
